coin,trade_idx,clip_seq,net_bp
NEAR,183,2,-123.6116
NEAR,183,3,-123.6116
NEAR,184,0,22.5653
NEAR,184,1,-434.3019
NEAR,184,2,-474.9308
NEAR,185,0,980.0000
NEAR,185,1,980.0000
NEAR,186,0,-483.1829
NEAR,186,1,-483.1829
NEAR,187,0,195.2123
NEAR,187,1,-146.7689
NEAR,187,2,-354.7763
NEAR,188,0,-396.1840
NEAR,188,1,-396.1840
NEAR,189,0,26.0299
NEAR,189,1,-160.0329
NEAR,189,2,1086.7089
NEAR,189,3,2077.2382
NEAR,189,4,2021.8099
NEAR,190,0,155.1991
NEAR,190,1,89.2150
NEAR,190,2,-84.8479
NEAR,191,0,129.7753
NEAR,191,1,-210.0409
NEAR,191,2,494.0187
NEAR,191,3,91.1637
NEAR,191,4,651.4928
NEAR,192,0,165.3526
NEAR,192,1,-510.0492
NEAR,192,2,685.7257
NEAR,192,3,811.2604
NEAR,192,4,646.0287
NEAR,192,5,-576.4250
NEAR,192,6,-150.9880
NEAR,192,7,534.1872
NEAR,192,8,1602.9656
NEAR,193,0,63.0368
NEAR,193,1,-220.9591
NEAR,193,2,-195.2390
NEAR,193,3,-444.6738
NEAR,193,4,-523.5294
NEAR,194,0,173.5332
NEAR,194,1,-288.1992
NEAR,194,2,-691.4254
NEAR,194,3,-149.8088
NEAR,194,4,-337.2031
NEAR,195,0,743.3411
NEAR,195,1,743.3411
NEAR,196,0,173.8239
NEAR,196,1,-223.6794
NEAR,196,2,-409.9452
NEAR,197,0,197.8862
NEAR,197,1,368.2877
NEAR,197,2,-1.4069
NEAR,197,3,493.8211
NEAR,197,4,-540.8333
NEAR,197,5,-449.9412
NEAR,198,0,-38.7970
NEAR,198,1,-490.6390
NEAR,198,2,351.2406
NEAR,199,0,87.5269
NEAR,199,1,-2011.8075
NEAR,199,2,-2097.0010
NEAR,200,0,184.4728
NEAR,200,1,368.2279
NEAR,200,2,-297.7778
NEAR,200,3,491.1821
NEAR,200,4,-948.2700
NEAR,200,5,-871.0638
NEAR,201,0,-1097.7385
NEAR,201,1,-1097.7385
NEAR,202,0,116.3636
NEAR,202,1,5056.2829
NEAR,202,2,6449.6970
NEAR,202,3,6228.1315
NEAR,203,0,705.9528
NEAR,203,1,705.9528
NEAR,204,0,174.9318
NEAR,204,1,-815.3216
NEAR,204,2,-991.3193
NEAR,205,0,216.9668
NEAR,205,1,-565.0237
NEAR,205,2,-783.8889
NEAR,206,0,189.7315
NEAR,206,1,-339.3613
NEAR,206,2,51.3087
NEAR,206,3,-155.5793
NEAR,207,0,531.5298
NEAR,207,1,531.5298
NEAR,207,2,-641.9000
NEAR,207,3,-641.9000
NEAR,208,0,41.2245
NEAR,208,1,-534.2857
NEAR,208,2,-592.0081
NEAR,209,0,131.1145
NEAR,209,1,-394.0083
NEAR,209,2,-537.3055
NEAR,210,0,-1261.9974
NEAR,210,1,-1261.9974
NEAR,211,0,139.8295
NEAR,211,1,677.4305
NEAR,211,2,54.7757
NEAR,211,3,747.1817
NEAR,211,4,-113.1373
NEAR,212,0,-85.6969
NEAR,212,1,-1155.6171
NEAR,213,0,289.6713
NEAR,213,1,506.8022
NEAR,213,2,-160.4125
NEAR,213,3,685.0977
NEAR,213,4,-463.3714
NEAR,213,5,-331.5265
NEAR,214,0,102.3865
NEAR,214,1,-601.3361
NEAR,214,2,-715.2141
NEAR,215,0,-1320.9404
NEAR,215,1,-1320.9404
NEAR,216,0,187.2141
NEAR,216,1,-99.3079
NEAR,216,2,540.2456
NEAR,216,3,325.8647
NEAR,216,4,750.3488
NEAR,216,5,750.3488
NEAR,216,6,-458.7097
NEAR,216,7,-458.7097
NEAR,216,8,-458.7097
NEAR,217,0,-985.5172
NEAR,217,1,-985.5172
NEAR,218,0,310.9859
NEAR,218,1,310.9859
NEAR,219,0,-391.0813
NEAR,219,1,-391.0813
NEAR,220,0,184.9530
NEAR,220,1,-341.8021
NEAR,220,2,-340.2562
NEAR,220,3,1567.3016
NEAR,220,4,2447.9761
NEAR,220,5,2197.5732
NEAR,221,0,159.9486
NEAR,221,1,-317.5106
NEAR,221,2,-1009.7172
NEAR,221,3,-1168.9899
NEAR,222,0,373.6464
NEAR,222,1,373.6464
NEAR,222,2,770.6977
NEAR,222,3,770.6977
NEAR,222,4,232.5253
NEAR,222,5,232.5253
NEAR,223,0,118.1381
NEAR,223,1,436.1611
NEAR,223,2,31.9630
NEAR,223,3,436.4565
NEAR,223,4,-127.6487
NEAR,223,5,8.7191
NEAR,224,0,175.3337
NEAR,224,1,-562.5936
NEAR,224,2,-743.7892
NEAR,225,0,904.0022
NEAR,225,1,904.0022
NEAR,226,0,94.3168
NEAR,226,1,-229.2050
NEAR,226,2,1647.5325
NEAR,226,3,2206.4562
NEAR,226,4,2068.2670
NEAR,227,0,85.7771
NEAR,227,1,-320.8099
NEAR,227,2,-569.2270
NEAR,227,3,-668.1481
NEAR,228,0,-910.6379
NEAR,228,1,-910.6379
NEAR,229,0,92.3596
NEAR,229,1,1459.9838
NEAR,229,2,2248.7986
NEAR,229,3,2112.4786
NEAR,230,0,1208.6575
NEAR,230,1,1208.6575
NEAR,231,0,107.1813
NEAR,231,1,1481.4773
NEAR,231,2,2644.8920
NEAR,231,3,2485.8411
NEAR,232,0,-695.0954
NEAR,232,1,-695.0954
NEAR,233,0,-767.2584
NEAR,233,1,-767.2584
NEAR,234,0,9.4748
NEAR,234,1,207.0968
NEAR,234,2,598.9711
NEAR,234,3,567.7638
NEAR,234,4,-163.8304
NEAR,234,5,-163.8304
NEAR,235,0,181.6235
NEAR,235,1,-1303.0584
NEAR,235,2,-1475.3388
NEAR,236,0,-568.7639
NEAR,236,1,-568.7639
NEAR,237,0,-420.2303
NEAR,237,1,-420.2303
NEAR,238,0,863.5467
NEAR,238,1,863.5467
NEAR,238,2,-321.2048
NEAR,238,3,-321.2048
NEAR,239,0,-1429.9129
NEAR,239,1,-1429.9129
NEAR,240,0,93.4644
NEAR,240,1,683.0666
NEAR,240,2,500.6150
NEAR,240,3,953.0321
NEAR,240,4,1368.0484
NEAR,240,5,-473.3925
NEAR,241,0,343.3115
NEAR,241,1,-267.1709
NEAR,241,2,-609.0805
NEAR,242,0,379.2128
NEAR,242,1,379.2128
NEAR,242,2,-494.9679
NEAR,242,3,-494.9679
NEAR,242,4,558.5347
NEAR,242,5,558.5347
NEAR,242,6,-531.5593
NEAR,242,7,-531.5593
NEAR,242,8,-515.7833
NEAR,243,0,508.0280
NEAR,243,1,508.0280
NEAR,243,2,-264.8300
NEAR,243,3,-264.8300
NEAR,244,0,357.0982
NEAR,244,1,-268.3330
NEAR,244,2,-622.7033
NEAR,245,0,3609.9193
NEAR,245,1,3609.9193
NEAR,246,0,518.8583
NEAR,246,1,518.8583
NEAR,246,2,1759.5723
NEAR,246,3,1759.5723
NEAR,246,4,3272.2713
NEAR,246,5,3272.2713
NEAR,247,0,-901.6467
NEAR,247,1,-901.6467
NEAR,248,0,-683.0046
NEAR,248,1,-683.0046
NEAR,249,0,807.5188
NEAR,249,1,807.5188
NEAR,250,0,-344.2371
NEAR,250,1,-344.2371
NEAR,251,0,194.7753
NEAR,251,1,-289.6116
NEAR,251,2,-494.2022
NEAR,252,0,872.8034
NEAR,252,1,872.8034
NEAR,252,2,33.9046
NEAR,252,3,33.9046
NEAR,253,0,180.6126
NEAR,253,1,-442.5352
NEAR,253,2,544.4798
NEAR,253,3,-174.6757
NEAR,253,4,604.8086
NEAR,253,5,360.8441
NEAR,253,6,418.1666
NEAR,253,7,-797.8221
NEAR,253,8,-797.8221
NEAR,253,9,-797.8221
NEAR,254,0,409.1082
NEAR,254,1,409.1082
NEAR,254,2,285.2711
NEAR,254,3,285.2711
NEAR,254,4,-570.9593
NEAR,254,5,-570.9593
NEAR,254,6,-143.2751
NEAR,255,0,-614.0940
NEAR,255,1,-614.0940
NEAR,256,0,236.3164
NEAR,256,1,-98.7257
NEAR,256,2,-346.6690
NEAR,257,0,1985.6003
NEAR,257,1,1985.6003
NEAR,258,0,125.0690
NEAR,258,1,-537.5059
NEAR,258,2,-673.1005
NEAR,259,0,-163.1103
NEAR,259,1,-652.4111
NEAR,260,0,729.3461
NEAR,260,1,729.3461
NEAR,260,2,412.2932
NEAR,260,3,412.2932
NEAR,260,4,-81.7453
NEAR,261,0,1235.0607
NEAR,261,1,1235.0607
NEAR,262,0,-836.5481
NEAR,262,1,-836.5481
NEAR,263,0,-1639.6114
NEAR,263,1,-1639.6114
NEAR,264,0,809.2786
NEAR,264,1,809.2786
NEAR,265,0,221.6006
NEAR,265,1,-773.1144
NEAR,265,2,-991.2495
NEAR,266,0,249.5009
NEAR,266,1,-1523.1315
NEAR,266,2,-1746.1135
NEAR,267,0,510.6496
NEAR,267,1,510.6496
NEAR,267,2,-810.6169
NEAR,267,3,-810.6169
NEAR,268,0,-388.4551
NEAR,268,1,-388.4551
NEAR,269,0,162.4591
NEAR,269,1,-254.2199
NEAR,269,2,1511.2564
NEAR,269,3,806.8634
NEAR,269,4,1545.4157
NEAR,269,5,-535.6278
NEAR,269,6,-391.1008
NEAR,270,0,-626.9712
NEAR,270,1,-626.9712
NEAR,271,0,257.3847
NEAR,271,1,-5.8477
NEAR,271,2,-276.1278
NEAR,272,0,-479.0077
NEAR,272,1,-479.0077
NEAR,273,0,615.9002
NEAR,273,1,615.9002
NEAR,273,2,487.0636
NEAR,273,3,487.0636
NEAR,273,4,-645.7215
NEAR,273,5,-645.7215
NEAR,273,6,-509.7959
NEAR,274,0,1406.5734
NEAR,274,1,1406.5734
NEAR,275,0,-990.3779
NEAR,275,1,-990.3779
NEAR,276,0,289.7893
NEAR,276,1,-358.1195
NEAR,276,2,467.9808
NEAR,276,3,-564.4126
NEAR,276,4,611.9703
NEAR,276,5,373.9394
NEAR,276,6,1554.6046
NEAR,276,7,661.0491
NEAR,276,8,816.9099
NEAR,276,9,816.9099
NEAR,276,10,816.9099
NEAR,277,0,-2106.4947
NEAR,277,1,-2106.4947
NEAR,278,0,290.6697
NEAR,278,1,-243.1719
NEAR,278,2,466.3764
NEAR,278,3,2322.2386
NEAR,278,4,2322.2386
NEAR,278,5,3215.3668
NEAR,278,6,2993.5988
NEAR,279,0,-616.7652
NEAR,279,1,-616.7652
NEAR,280,0,-760.6063
NEAR,280,1,-760.6063
NEAR,281,0,85.7906
NEAR,281,1,-319.8581
NEAR,281,2,-64.4141
NEAR,281,3,796.6295
NEAR,281,4,683.3976
NEAR,282,0,-1099.5173
NEAR,282,1,-1099.5173
NEAR,283,0,56.5971
NEAR,283,1,-330.5108
NEAR,283,2,374.6304
NEAR,283,3,-417.0566
NEAR,283,4,188.6050
NEAR,283,5,-273.6176
NEAR,284,0,302.3354
NEAR,284,1,302.3354
NEAR,284,2,-992.1608
NEAR,284,3,-992.1608
NEAR,285,0,191.7214
NEAR,285,1,-146.3617
NEAR,285,2,409.5796
NEAR,285,3,278.9784
NEAR,285,4,-624.5410
NEAR,285,5,-624.5410
NEAR,285,6,-436.2989
NEAR,285,7,-515.9883
NEAR,286,0,338.0526
NEAR,286,1,-416.5450
NEAR,286,2,364.9420
NEAR,286,3,-259.1037
NEAR,286,4,-284.3772
NEAR,287,0,142.6870
NEAR,287,1,-338.1258
NEAR,287,2,-60.6717
NEAR,287,3,-220.1033
NEAR,288,0,-1157.6721
NEAR,288,1,-1157.6721
NEAR,289,0,-952.5809
NEAR,289,1,-952.5809
NEAR,290,0,722.8127
NEAR,290,1,722.8127
NEAR,291,0,140.5639
NEAR,291,1,140.5639
NEAR,292,0,342.1474
NEAR,292,1,-307.8661
NEAR,292,2,540.5096
NEAR,292,3,-202.6484
NEAR,292,4,-387.0515
NEAR,293,0,208.6150
NEAR,293,1,208.6150
NEAR,294,0,-627.5624
NEAR,294,1,-627.5624
NEAR,295,0,111.5542
NEAR,295,1,-596.9592
NEAR,295,2,-719.3137
NEAR,296,0,465.1830
NEAR,296,1,465.1830
NEAR,296,2,-524.2948
NEAR,296,3,-524.2948
NEAR,297,0,-621.7192
NEAR,297,1,-621.7192
NEAR,298,0,166.9436
NEAR,298,1,-379.0504
NEAR,298,2,-555.9744
NEAR,299,0,162.0283
NEAR,299,1,-248.2577
NEAR,299,2,-422.9512
NEAR,300,0,-797.9579
NEAR,300,1,-797.9579
NEAR,301,0,191.1514
NEAR,301,1,639.1276
NEAR,301,2,373.8248
NEAR,301,3,864.1966
NEAR,302,0,45.9264
NEAR,302,1,45.9264
NEAR,303,0,108.4708
NEAR,303,1,-397.2102
NEAR,303,2,-202.6661
NEAR,303,3,448.2967
NEAR,303,4,315.5155
NEAR,303,5,-170.4355
NEAR,303,6,-170.4355
NEAR,304,0,-573.6723
NEAR,304,1,-573.6723
NEAR,305,0,211.6025
NEAR,305,1,29.2264
NEAR,305,2,656.1300
NEAR,305,3,414.4651
NEAR,306,0,-827.7468
NEAR,306,1,-827.7468
NEAR,307,0,158.3200
NEAR,307,1,-356.9272
NEAR,307,2,-193.6274
NEAR,307,3,-365.7815
NEAR,308,0,184.3369
NEAR,308,1,494.9162
NEAR,308,2,11.4095
NEAR,308,3,634.7123
NEAR,308,4,-762.3241
NEAR,308,5,-697.1037
NEAR,309,0,2519.5504
NEAR,309,1,2519.5504
NEAR,310,0,-1218.1567
NEAR,310,1,-1218.1567
NEAR,311,0,-791.0679
NEAR,311,1,-791.0679
NEAR,312,0,-6.3014
NEAR,312,1,-6.3014
NEAR,313,0,90.4382
NEAR,313,1,-262.3208
NEAR,313,2,-689.7542
NEAR,313,3,-791.6702
NEAR,314,0,-859.2435
NEAR,314,1,-859.2435
NEAR,315,0,-284.1509
NEAR,315,1,-284.1509
NEAR,316,0,270.9796
NEAR,316,1,270.9796
NEAR,316,2,-516.2670
NEAR,316,3,-516.2670
NEAR,316,4,446.5410
NEAR,316,5,446.5410
NEAR,316,6,-433.5829
NEAR,316,7,-433.5829
NEAR,316,8,1907.1495
NEAR,316,9,1907.1495
NEAR,316,10,1907.1495
NEAR,316,11,1907.1495
NEAR,316,12,2658.9734
NEAR,317,0,217.6033
NEAR,317,1,-374.4715
NEAR,317,2,-429.7796
NEAR,317,3,-652.3579
NEAR,318,0,120.2033
NEAR,318,1,-114.6372
NEAR,318,2,-251.5935
NEAR,319,0,114.6434
NEAR,319,1,114.6434
NEAR,320,0,257.5606
NEAR,320,1,-325.5965
NEAR,320,2,-396.6751
NEAR,320,3,230.1955
NEAR,320,4,-46.6261
NEAR,321,0,160.5949
NEAR,321,1,295.1474
NEAR,321,2,759.0368
NEAR,321,3,567.8261
NEAR,321,4,-292.6675
NEAR,321,5,-292.6675
NEAR,322,0,-686.8825
NEAR,322,1,-686.8825
NEAR,323,0,75.9829
NEAR,323,1,7.3785
NEAR,323,2,395.9261
NEAR,323,3,-303.8499
NEAR,323,4,-303.8499
NEAR,323,5,465.9155
NEAR,323,6,392.9693
NEAR,323,7,392.9693
NEAR,323,8,-585.8598
NEAR,323,9,-620.4401
NEAR,323,10,-620.4401
NEAR,324,0,99.0965
NEAR,324,1,-51.2256
NEAR,324,2,468.7064
NEAR,324,3,345.2597
NEAR,324,4,-309.7416
NEAR,324,5,-309.7416
NEAR,325,0,94.2355
NEAR,325,1,-87.9406
NEAR,325,2,-701.0193
NEAR,325,3,-806.2728
NEAR,326,0,3183.2032
NEAR,326,1,3183.2032
NEAR,327,0,-623.2720
NEAR,327,1,-623.2720
NEAR,328,0,-564.7736
NEAR,328,1,-564.7736
NEAR,329,0,174.1075
NEAR,329,1,-338.6992
NEAR,329,2,-394.4351
NEAR,329,3,-26.9324
NEAR,329,4,-217.2118
NEAR,330,0,-842.8840
NEAR,330,1,-842.8840
NEAR,331,0,100.0686
NEAR,331,1,-787.5815
NEAR,331,2,-897.1186
NEAR,332,0,132.3109
NEAR,332,1,-1086.1765
NEAR,332,2,-1220.2069
NEAR,333,0,51.3502
NEAR,333,1,-749.9671
NEAR,333,2,-815.6403
NEAR,334,0,-907.0453
NEAR,334,1,-907.0453
NEAR,335,0,154.1460
NEAR,335,1,-385.1505
NEAR,335,2,-333.4796
NEAR,335,3,328.2920
NEAR,335,4,827.8964
NEAR,335,5,987.2416
NEAR,335,6,195.2522
NEAR,335,7,195.2522
NEAR,335,8,421.5274
NEAR,335,9,-761.3420
NEAR,335,10,-761.3420
NEAR,335,11,-761.3420
NEAR,335,12,-761.3420
NEAR,336,0,426.4286
NEAR,336,1,426.4286
NEAR,336,2,-1093.1244
NEAR,336,3,-1093.1244
NEAR,337,0,943.1728
NEAR,337,1,943.1728
NEAR,338,0,349.3694
NEAR,338,1,349.3694
NEAR,338,2,995.5610
NEAR,338,3,995.5610
NEAR,338,4,1665.4909
NEAR,338,5,1665.4909
NEAR,339,0,315.1104
NEAR,339,1,407.4134
NEAR,339,2,-187.5978
NEAR,339,3,703.5339
NEAR,339,4,-274.4170
NEAR,339,5,-225.9659
NEAR,340,0,232.4866
NEAR,340,1,-351.8903
NEAR,340,2,-439.3319
NEAR,340,3,-372.3608
NEAR,340,4,454.3688
NEAR,340,5,1104.9087
NEAR,340,6,1233.7313
NEAR,340,7,354.2204
NEAR,340,8,354.2204
NEAR,340,9,419.9212
NEAR,340,10,2578.8372
NEAR,340,11,2578.8372
NEAR,340,12,2578.8372
NEAR,340,13,2578.8372
NEAR,340,14,2802.4852
NEAR,341,0,2508.5780
NEAR,341,1,2508.5780
NEAR,342,0,-839.6108
NEAR,342,1,-839.6108
NEAR,343,0,211.0231
NEAR,343,1,-367.0883
NEAR,343,2,-271.6502
NEAR,343,3,-491.7742
NEAR,344,0,110.5057
NEAR,344,1,110.5057
NEAR,345,0,669.1386
NEAR,345,1,669.1386
NEAR,345,2,-198.6966
NEAR,345,3,-198.6966
NEAR,346,0,68.9328
NEAR,346,1,-385.9101
NEAR,346,2,256.6798
NEAR,346,3,166.0921
NEAR,347,0,-757.3272
NEAR,347,1,-757.3272
NEAR,348,0,640.5505
NEAR,348,1,640.5505
NEAR,349,0,-798.6260
NEAR,349,1,-798.6260
NEAR,350,0,423.2718
NEAR,350,1,423.2718
NEAR,350,2,55.7959
NEAR,350,3,55.7959
